Segment        Offset         Length         
1369           274312         512            
1370           275384         328            
1371           274464         512            
1372           274616         512            
1373           274944         512            
1374           275064         512            
1375           276280         328            
1376           275224         512            
1377           275712         512            
1378           275872         512            
1379           276008         512            
1380           276144         512            
1381           276608         512            
1382           274768         512            
1383           277096         512            
1384           274904         512            
1385           277232         1056           
1386           281112         352            
1387           278048         328            
1388           277896         512            
1389           278376         512            
1390           278528         512            
1391           278680         512            
1392           279752         328            
1393           278832         512            
1394           278984         512            
1395           279312         512            
1396           279432         512            
1397           280648         328            
1398           279592         512            
1399           280080         512            
1400           280240         512            
1401           280376         512            
1402           280512         512            
1403           280976         512            
1404           279136         512            
1405           281464         512            
1406           279272         512            
1407           281600         1056           
1408           285480         352            
1409           282416         328            
1410           282264         512            
1411           282744         512            
1412           282896         512            
1413           283048         512            
1414           284120         328            
1415           283200         512            
1416           283352         512            
1417           283680         512            
1418           283800         512            
1419           285016         328            
1420           283960         512            
1421           284448         512            
1422           284608         512            
1423           284744         512            
1424           284880         512            
1425           285344         512            
1426           283504         512            
1427           285832         512            
